Sentences,Translation
どのぐらい自由時間がありますか。,How much free time do I have?
ハイキングに行きたいんですが。,I want to go hiking.
ガイドをたのめますか。,Can I ask for a guide?
山小屋が予約出来ますか。,Can I book a mountain lodge?
何時にお店が開きますか。,What time do the stores open?
何時にお店が閉まりますか。,What time do the stores close?
何曜日にお寺が開いていますか。,What days are the temples open?
何曜日にお寺が閉まっていますか。,What days are the temples closed?
入場料はいくらですか。,How much is the entrance fee?
グループの割引切符ありますか。,Is there a discount ticket for groups?
子供の割引切符ありますか。,Is there a discount ticket for children?
撮影してもいいですか。,Is it okay to take pictures?
写真を撮ってもいいですか。,Is it okay to take pictures?
英語のパンフレットありますか。,Is there a brochure in English?
英語のパンフレットありますか。,Do you have a brochure in English?
英語のカタログありますか。,Do you have a catalog in English?
英語のプログラムありますか。,Do you have a program in English?
英語のメニューありますか。,Do you have a menu in English?
今月のプログラムありますか。,Do you have a program for this month?
今晩のプログラムはどうですか。,What is the program for this evening?
嵐山に行きたいんですが。,I'd like to go to Arashiyama.
どんな映画がありますか。,What kind of movies do you have?
どのような映画ですか。,What kind of movies?
オリジナル版。,Original version.
字幕付きで。,With subtitles.
吹替で。,Dubbed.
繰り返し上演しますか。,Will it be repeated?
何かいいショーはありますか。,Do you have any good shows?
何かいいコンサトホールはありますか。,Are there any good concert halls?
何かいいオペラ はありますか。,Are there any good operas?
この辺にいいディスコはありますか。,Are there any good discos in the area?
会員だけですか。,Are they for members only?
この辺にいいナトクラブはありますか。,Are there any good nato clubs in the area?
正装は必要ですか。,Do I need to wear formal clothes?
ショーは何時からですか。,What time do the shows start?
チケットは予約出来ますか。,Can I reserve tickets?
一階席では予約出来ますか。,Can I reserve tickets for the first floor?
二階席では予約出来ますか。,Can I reserve second floor seats?
ボックス席では予約出来ますか。,Can I reserve a box seat?
前方では予約出来ますか。,Can I make a reservation at the front?
中ごろでは予約出来ますか。,Can I make a reservation in the middle of the room?
後方では予約出来ますか。,Can I make a reservation in the back?
今晩の切符はまだありますか。,Do you still have tickets for tonight?
一枚いくらですか 。,How much does a ticket cost?
切符はいつもらえますか。,When can I get a ticket?
予約しました。,I've made a reservation.
私の名前は真愛です。,My name is Ma'ai.
６時の上演の切符を二枚予約出来ますか。,Can I reserve two tickets for the 6:00 performance?
どの上 演に予 約したいんですか。,Which performance do you want to reserve?
どんな座席がほしいんですか。,What kind of seats do you want?
すみませんが、売切れです,"Sorry, we're sold out."
立ち見席だけ残っています,We have standing room only.
二階席だけ残っています。,Only second floor seats are available.
一階席だけ残っています。,Only first floor seats are left.
前の座席が残っています。,Front seats are still available.
後の座席が残っています。,Back seats are still available.
何枚ですか。,How many tickets do you have?
７時までに切符を取りに来なければなりません 。,You have to come and get your ticket by 7:00.
切符を見せて下さい。,Please show me your ticket.
こちらの席です。,This is your seat.
しまった、ガットが切れた。,"Oh, no. I broke a string in my racket."
この席はどのあたりでしょう？,Where's this seat?
全然部屋に似合わないけど、貰ったから良し！,"It doesn't go with the room at all, but I got it for free so it's all good!"
その音はいらいらさせるけれど人体には無害です。,The sound was annoying but harmless to the human body.
私は疲れていたけれども、働き続けた。,"Tired as I was, I went on working."
ここから歩いて２時間もの距離だ。,It is no less than two hours' walk from here.
いざとなれば勇気が湧いてくる。,Your courage will come out in a crisis.
ボクサーは試合を前にして体を鍛えていた。,The fighter toughened up for the bout.
今朝は外気が冷たく感じる、もう冬が近づいている。,The air feels cold this morning; winter is approaching.
後で電話をかけましょうか。,Shall I call you up later?
その言葉はふと彼の口から漏れた。,That word dropped from his mouth.
